"run_type","pass","position","threads","search","event","helper","diagnostic"
"measured","1","23","2","165","bestmove","-","SMPDIAG search=165 event=bestmove source=main-result move=g5d8 legal=true main_depth=13 main_move=g5d8 latest_move=g5d8 main_score_cp=683 main_nodes=114734 main_qnodes=259392 main_tt_hits=75364 main_pv=g5d8,a8d8,d6c4,d8e8,e2f3,e8f8,f3g2,f8d8,b1b6,a6a7,b6b4,a7a6,h2h4,d8d4,g2f3,d4d3,f3f4,d3d1 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=202 bestmove_ms=202 search_elapsed_ns=202666900"
"measured","1","23","2","165","drained","-","SMPDIAG search=165 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=202780000 hashfull=131"
"measured","1","24","1","166","begin","-","SMPDIAG search=166 event=begin threads=1 helpers=0 available_cores=16"
"measured","1","24","1","166","bestmove","-","SMPDIAG search=166 event=bestmove source=main-result move=d5e3 legal=true main_depth=13 main_move=d5e3 latest_move=d5e3 main_score_cp=509 main_nodes=57130 main_qnodes=103865 main_tt_hits=23770 main_pv=d5e3,g1f2,e3d5,d3c5,d7c8,c5d3,g7f6,f2f3,e6e5,f3e4,d5c3,e4e3,e5e4,d3c5 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=86 bestmove_ms=86 search_elapsed_ns=86477700"
"measured","1","24","1","166","drained","-","SMPDIAG search=166 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=86592300 hashfull=38"
"measured","1","24","2","167","begin","-","SMPDIAG search=167 event=begin threads=2 helpers=1 available_cores=16"
"measured","1","24","2","167","submit","1","SMPDIAG search=167 event=submit helper=1 ms=0 start_depth=2"
"measured","1","24","2","167","start","1","SMPDIAG search=167 event=start helper=1 ms=0"
"measured","1","24","2","167","exit","1","SMPDIAG search=167 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=71 abort_ms=71 bestmove_ms=71 helper_elapsed_ns=71097200 helper_nodes=45763 search_elapsed_ns=71178300 exit_cause=helper-abort completed_depth=13 bestmove=d5e3 exception=- tt_reads=74979 tt_writes=44480 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","24","2","167","bestmove","-","SMPDIAG search=167 event=bestmove source=main-result move=d5e3 legal=true main_depth=13 main_move=d5e3 latest_move=d5e3 main_score_cp=509 main_nodes=45867 main_qnodes=87787 main_tt_hits=22205 main_pv=d5e3,g1f2,e3d5,d3c5,d7c8,c5d3,g7f6,f2f3,e6e5,f3e4,d5c3,e4e3,e5e4,d3c5 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=71 bestmove_ms=71 search_elapsed_ns=71179400"
"measured","1","24","2","167","drained","-","SMPDIAG search=167 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=71287000 hashfull=34"
"measured","1","24","4","168","begin","-","SMPDIAG search=168 event=begin threads=4 helpers=3 available_cores=16"
"measured","1","24","4","168","submit","1","SMPDIAG search=168 event=submit helper=1 ms=0 start_depth=2"
"measured","1","24","4","168","submit","2","SMPDIAG search=168 event=submit helper=2 ms=0 start_depth=1"
"measured","1","24","4","168","submit","3","SMPDIAG search=168 event=submit helper=3 ms=0 start_depth=3"
"measured","1","24","4","168","start","1","SMPDIAG search=168 event=start helper=1 ms=0"
"measured","1","24","4","168","start","3","SMPDIAG search=168 event=start helper=3 ms=0"
"measured","1","24","4","168","start","2","SMPDIAG search=168 event=start helper=2 ms=0"
"measured","1","24","4","168","exit","1","SMPDIAG search=168 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=84 abort_ms=84 bestmove_ms=84 helper_elapsed_ns=84094600 helper_nodes=52903 search_elapsed_ns=84146200 exit_cause=helper-abort completed_depth=13 bestmove=d5e3 exception=- tt_reads=87301 tt_writes=51634 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","24","4","168","exit","2","SMPDIAG search=168 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=84 abort_ms=84 bestmove_ms=84 helper_elapsed_ns=84090200 helper_nodes=53023 search_elapsed_ns=84146300 exit_cause=helper-abort completed_depth=13 bestmove=d5e3 exception=- tt_reads=87278 tt_writes=51743 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","24","4","168","exit","3","SMPDIAG search=168 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=84 abort_ms=84 bestmove_ms=84 helper_elapsed_ns=84086100 helper_nodes=53764 search_elapsed_ns=84146200 exit_cause=helper-abort completed_depth=13 bestmove=d5e3 exception=- tt_reads=87477 tt_writes=52476 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","24","4","168","bestmove","-","SMPDIAG search=168 event=bestmove source=main-result move=d5e3 legal=true main_depth=13 main_move=d5e3 latest_move=d5e3 main_score_cp=509 main_nodes=53852 main_qnodes=99596 main_tt_hits=28506 main_pv=d5e3,g1f2,e3d5,d3c5,d7c8,c5d3,g7f6,f2f3,e6e5,f3e4,d5c3,e4e3,e5e4,d3c5 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=84 bestmove_ms=84 search_elapsed_ns=84149300"
"measured","1","24","4","168","drained","-","SMPDIAG search=168 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=84341600 hashfull=58"
"measured","1","25","2","169","begin","-","SMPDIAG search=169 event=begin threads=2 helpers=1 available_cores=16"
"measured","1","25","2","169","submit","1","SMPDIAG search=169 event=submit helper=1 ms=0 start_depth=2"
"measured","1","25","2","169","start","1","SMPDIAG search=169 event=start helper=1 ms=0"
"measured","1","25","2","169","exit","1","SMPDIAG search=169 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=332 abort_ms=332 bestmove_ms=332 helper_elapsed_ns=332251400 helper_nodes=130166 search_elapsed_ns=332309800 exit_cause=helper-abort completed_depth=12 bestmove=h5e2 exception=- tt_reads=187243 tt_writes=128931 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=1 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","25","2","169","bestmove","-","SMPDIAG search=169 event=bestmove source=main-result move=h5e2 legal=true main_depth=13 main_move=h5e2 latest_move=h5e2 main_score_cp=1580 main_nodes=126734 main_qnodes=389042 main_tt_hits=51861 main_pv=h5e2,f1e1,c6e4,c1e3,e4c4,e3b6,e7f5,g1h2,f5h4,e1c1,e8g8,h2g3,c4c6 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=332 bestmove_ms=332 search_elapsed_ns=332307600"
"measured","1","25","2","169","drained","-","SMPDIAG search=169 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=332422900 hashfull=167"
"measured","1","25","4","170","begin","-","SMPDIAG search=170 event=begin threads=4 helpers=3 available_cores=16"
"measured","1","25","4","170","submit","1","SMPDIAG search=170 event=submit helper=1 ms=0 start_depth=2"
"measured","1","25","4","170","submit","2","SMPDIAG search=170 event=submit helper=2 ms=0 start_depth=1"
"measured","1","25","4","170","submit","3","SMPDIAG search=170 event=submit helper=3 ms=0 start_depth=3"
"measured","1","25","4","170","start","3","SMPDIAG search=170 event=start helper=3 ms=0"
"measured","1","25","4","170","start","1","SMPDIAG search=170 event=start helper=1 ms=0"
"measured","1","25","4","170","start","2","SMPDIAG search=170 event=start helper=2 ms=0"
"measured","1","25","4","170","exit","1","SMPDIAG search=170 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=178 abort_ms=178 bestmove_ms=178 helper_elapsed_ns=178762400 helper_nodes=62930 search_elapsed_ns=178824800 exit_cause=helper-abort completed_depth=13 bestmove=h5e2 exception=- tt_reads=131085 tt_writes=62488 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","25","4","170","exit","3","SMPDIAG search=170 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=178 abort_ms=178 bestmove_ms=178 helper_elapsed_ns=178755800 helper_nodes=69864 search_elapsed_ns=178824700 exit_cause=helper-abort completed_depth=13 bestmove=h5e2 exception=- tt_reads=135422 tt_writes=69414 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","25","4","170","exit","2","SMPDIAG search=170 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=178 abort_ms=178 bestmove_ms=178 helper_elapsed_ns=178759700 helper_nodes=72087 search_elapsed_ns=178824700 exit_cause=helper-abort completed_depth=13 bestmove=h5e2 exception=- tt_reads=136124 tt_writes=71604 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","25","4","170","bestmove","-","SMPDIAG search=170 event=bestmove source=main-result move=h5e2 legal=true main_depth=13 main_move=h5e2 latest_move=h5e2 main_score_cp=1553 main_nodes=70118 main_qnodes=150598 main_tt_hits=53647 main_pv=h5e2,f1e1,c6e4,c1e3,e4c4,e3b6,e7f5,g1h2,f5h4 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=178 bestmove_ms=178 search_elapsed_ns=178827000"
"measured","1","25","4","170","drained","-","SMPDIAG search=170 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=178968300 hashfull=76"
"measured","1","25","1","171","begin","-","SMPDIAG search=171 event=begin threads=1 helpers=0 available_cores=16"
"measured","1","25","1","171","bestmove","-","SMPDIAG search=171 event=bestmove source=main-result move=h5e2 legal=true main_depth=13 main_move=h5e2 latest_move=h5e2 main_score_cp=1578 main_nodes=145819 main_qnodes=320245 main_tt_hits=48975 main_pv=h5e2,f1e1,c6e4,c1e3,e4c4,g1h2,e8g8,e3b6,e7f5,a1c1,f5h4,h2g3,h4f3,e1h1 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=345 bestmove_ms=345 search_elapsed_ns=345550800"
"measured","1","25","1","171","drained","-","SMPDIAG search=171 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=345672000 hashfull=105"
"measured","1","26","4","172","begin","-","SMPDIAG search=172 event=begin threads=4 helpers=3 available_cores=16"
"measured","1","26","4","172","submit","1","SMPDIAG search=172 event=submit helper=1 ms=0 start_depth=2"
"measured","1","26","4","172","submit","2","SMPDIAG search=172 event=submit helper=2 ms=0 start_depth=1"
"measured","1","26","4","172","submit","3","SMPDIAG search=172 event=submit helper=3 ms=0 start_depth=3"
"measured","1","26","4","172","start","1","SMPDIAG search=172 event=start helper=1 ms=0"
"measured","1","26","4","172","start","2","SMPDIAG search=172 event=start helper=2 ms=0"
"measured","1","26","4","172","start","3","SMPDIAG search=172 event=start helper=3 ms=0"
"measured","1","26","4","172","exit","2","SMPDIAG search=172 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=62 abort_ms=62 bestmove_ms=62 helper_elapsed_ns=61984900 helper_nodes=48082 search_elapsed_ns=62074700 exit_cause=helper-abort completed_depth=13 bestmove=a6a5 exception=- tt_reads=82539 tt_writes=47253 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","26","4","172","exit","1","SMPDIAG search=172 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=62 abort_ms=62 bestmove_ms=62 helper_elapsed_ns=62024700 helper_nodes=44314 search_elapsed_ns=62093600 exit_cause=helper-abort completed_depth=12 bestmove=b5b4 exception=- tt_reads=76640 tt_writes=43542 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=1 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","26","4","172","exit","3","SMPDIAG search=172 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=62 abort_ms=62 bestmove_ms=62 helper_elapsed_ns=61976900 helper_nodes=47605 search_elapsed_ns=62074800 exit_cause=helper-abort completed_depth=13 bestmove=a6a5 exception=- tt_reads=81822 tt_writes=46807 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","1","26","4","172","bestmove","-","SMPDIAG search=172 event=bestmove source=main-result move=a6a5 legal=true main_depth=13 main_move=a6a5 latest_move=a6a5 main_score_cp=346 main_nodes=47309 main_qnodes=119426 main_tt_hits=32731 main_pv=a6a5,e3d4,a5a4,d4c5,a4b3,c5b5,b3c3,b5c5,c3d3,c5b4,c4c3,b4b3,c3c2,b3b2 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=62 bestmove_ms=62 search_elapsed_ns=62076500"
"measured","1","26","4","172","drained","-","SMPDIAG search=172 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=62193400 hashfull=20"
"measured","1","26","1","173","begin","-","SMPDIAG search=173 event=begin threads=1 helpers=0 available_cores=16"
"measured","1","26","1","173","bestmove","-","SMPDIAG search=173 event=bestmove source=main-result move=a6a5 legal=true main_depth=13 main_move=a6a5 latest_move=a6a5 main_score_cp=422 main_nodes=47736 main_qnodes=108493 main_tt_hits=31594 main_pv=a6a5,e3d2,a5a4,d2c2,a4a3,c2d2,a3b2,d2d1,b2c3,d1c1,c3d3,c1d1,c4c3 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=62 bestmove_ms=62 search_elapsed_ns=62655400"
"measured","1","26","1","173","drained","-","SMPDIAG search=173 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=62769800 hashfull=16"
"measured","1","26","2","174","begin","-","SMPDIAG search=174 event=begin threads=2 helpers=1 available_cores=16"
"measured","1","26","2","174","submit","1","SMPDIAG search=174 event=submit helper=1 ms=0 start_depth=2"
"measured","1","26","2","174","start","1","SMPDIAG search=174 event=start helper=1 ms=0"
"measured","1","26","2","174","exit","1","SMPDIAG search=174 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=65 abort_ms=65 bestmove_ms=65 helper_elapsed_ns=65114900 helper_nodes=47033 search_elapsed_ns=65233200 exit_cause=helper-abort completed_depth=13 bestmove=a6a5 exception=- tt_reads=81042 tt_writes=46007 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
