"run_type","pass","position","fen","threads","search","main_depth","main_nodes","main_qnodes","main_tt_hits","main_ttd_ms","main_nps_uci","hashfull_depth13","final_hashfull","main_move","bestmove","bestmove_source","legal","total_nodes","total_nps","drain_elapsed_ns","helpers_submitted","helpers_started","helpers_exited","helper_exceptions","info_line","bestmove_diagnostic"
"measured","6","22","r3r1k1/6pp/bq2p3/p1pn4/Pn1N4/1B3P2/1PP2QBP/3RR1K1 w - - 0 24","1","625","13","581587","1343701","174350","1613","360562","365","365","d4b5","d4b5","main-result","true","581587","360427.922","1613601400","0","0","0","0","info depth 13 seldepth 26 score cp 24 nodes 581587 nps 360562 time 1613 hashfull 365 pv d4b5 a6b5 a4b5 d5f4 b3c4 a8d8 d1d8 e8d8 h2h4 b4d5 c2c3 b6c7 g1h2","{move=d4b5, main_pv=d4b5,a6b5,a4b5,d5f4,b3c4,a8d8,d1d8,e8d8,h2h4,b4d5,c2c3,b6c7,g1h2, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1613557300, helper_started=0, main_score_cp=24, main_qnodes=1343701, source=main-result, main_tt_hits=174350, abort_ms=1613, main_move=d4b5, main_nodes=581587, search=625, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1613, event=bestmove, latest_move=d4b5}"
"measured","6","22","r3r1k1/6pp/bq2p3/p1pn4/Pn1N4/1B3P2/1PP2QBP/3RR1K1 w - - 0 24","2","626","13","417325","997804","189017","1211","344611","398","398","d4b5","d4b5","main-result","true","824635","680064.843","1212582900","1","1","1","0","info depth 13 seldepth 25 score cp 28 nodes 417325 nps 344611 time 1211 hashfull 398 pv d4b5 a6b5 a4b5 d5f4 e1e4 e8f8 g2f1 a5a4 e4b4 a4b3 b4b3 a8d8 d1d8 f8d8","{move=d4b5, main_pv=d4b5,a6b5,a4b5,d5f4,e1e4,e8f8,g2f1,a5a4,e4b4,a4b3,b4b3,a8d8,d1d8,f8d8, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1212543300, helper_started=1, main_score_cp=28, main_qnodes=997804, source=main-result, main_tt_hits=189017, abort_ms=1212, main_move=d4b5, main_nodes=417325, search=626, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1212, event=bestmove, latest_move=d4b5}"
"measured","6","22","r3r1k1/6pp/bq2p3/p1pn4/Pn1N4/1B3P2/1PP2QBP/3RR1K1 w - - 0 24","4","627","13","279869","691638","182954","855","327332","410","410","d4b5","d4b5","main-result","true","1118944","1307386.966","855862900","3","3","3","0","info depth 13 seldepth 26 score cp 46 nodes 279869 nps 327332 time 855 hashfull 410 pv d4b5 a6b5 a4b5 d5f4 b3c4 a5a4 e1e4 e8f8","{move=d4b5, main_pv=d4b5,a6b5,a4b5,d5f4,b3c4,a5a4,e1e4,e8f8, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=855753800, helper_started=3, main_score_cp=46, main_qnodes=691638, source=main-result, main_tt_hits=182954, abort_ms=855, main_move=d4b5, main_nodes=279869, search=627, main_depth=13, legal=true, helper_pending=0, bestmove_ms=855, event=bestmove, latest_move=d4b5}"
"measured","6","23","r2r4/8/k2N4/6B1/p7/P5P1/4K2P/1R6 w - - 4 46","2","628","13","126919","268175","83937","220","576904","144","144","g5d8","g5d8","main-result","true","251658","1138819.828","220981400","1","1","1","0","info depth 13 seldepth 24 score cp 686 nodes 126919 nps 576904 time 220 hashfull 144 pv g5d8 a8d8 d6c4 d8e8 e2f3 e8f8 f3g2 f8d8 b1b6 a6a7 b6b4 a7a6 h2h4 d8d3 h4h5 d3b3 b4a4 a6b5","{move=g5d8, main_pv=g5d8,a8d8,d6c4,d8e8,e2f3,e8f8,f3g2,f8d8,b1b6,a6a7,b6b4,a7a6,h2h4,d8d3,h4h5,d3b3,b4a4,a6b5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=220941800, helper_started=1, main_score_cp=686, main_qnodes=268175, source=main-result, main_tt_hits=83937, abort_ms=220, main_move=g5d8, main_nodes=126919, search=628, main_depth=13, legal=true, helper_pending=0, bestmove_ms=220, event=bestmove, latest_move=g5d8}"
"measured","6","23","r2r4/8/k2N4/6B1/p7/P5P1/4K2P/1R6 w - - 4 46","4","629","13","109028","233940","78730","194","562000","128","128","g5d8","g5d8","main-result","true","438851","2243838.215","195580500","3","3","3","0","info depth 13 seldepth 23 score cp 686 nodes 109028 nps 562000 time 194 hashfull 128 pv g5d8 a8d8 d6c4 d8e8 e2f2 e8f8 f2g2 f8d8 b1b6 a6a7 b6b4","{move=g5d8, main_pv=g5d8,a8d8,d6c4,d8e8,e2f2,e8f8,f2g2,f8d8,b1b6,a6a7,b6b4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=195506500, helper_started=3, main_score_cp=686, main_qnodes=233940, source=main-result, main_tt_hits=78730, abort_ms=195, main_move=g5d8, main_nodes=109028, search=629, main_depth=13, legal=true, helper_pending=0, bestmove_ms=195, event=bestmove, latest_move=g5d8}"
"measured","6","23","r2r4/8/k2N4/6B1/p7/P5P1/4K2P/1R6 w - - 4 46","1","630","13","176857","395806","91055","303","583686","115","115","g5d8","g5d8","main-result","true","176857","581947.540","303905400","0","0","0","0","info depth 13 seldepth 23 score cp 682 nodes 176857 nps 583686 time 303 hashfull 115 pv g5d8 a8d8 d6c4 d8g8 b1b6 a6a7 b6b4 a7a6 e2d3 g8d8 d3c2 d8g8 c4d6 a6a5 d6b7 a5a6 b7c5 a6a5","{move=g5d8, main_pv=g5d8,a8d8,d6c4,d8g8,b1b6,a6a7,b6b4,a7a6,e2d3,g8d8,d3c2,d8g8,c4d6,a6a5,d6b7,a5a6,b7c5,a6a5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=303862500, helper_started=0, main_score_cp=682, main_qnodes=395806, source=main-result, main_tt_hits=91055, abort_ms=303, main_move=g5d8, main_nodes=176857, search=630, main_depth=13, legal=true, helper_pending=0, bestmove_ms=303, event=bestmove, latest_move=g5d8}"
"measured","6","24","8/3b2kp/4p1p1/1p1n4/1P6/3NB3/6PP/6K1 b - - 0 34","4","631","13","40440","74838","24126","61","662950","49","49","d5e3","d5e3","main-result","true","160701","2561866.213","62728100","3","3","3","0","info depth 13 seldepth 21 score cp 509 nodes 40440 nps 662950 time 61 hashfull 49 pv d5e3 g1f2 e3d5 d3c5 d7c8 c5d3 g7f6 f2f3 e6e5 f3e4 d5c3 e4e3 e5e4 d3c5","{move=d5e3, main_pv=d5e3,g1f2,e3d5,d3c5,d7c8,c5d3,g7f6,f2f3,e6e5,f3e4,d5c3,e4e3,e5e4,d3c5, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=62658800, helper_started=3, main_score_cp=509, main_qnodes=74838, source=main-result, main_tt_hits=24126, abort_ms=62, main_move=d5e3, main_nodes=40440, search=631, main_depth=13, legal=true, helper_pending=0, bestmove_ms=62, event=bestmove, latest_move=d5e3}"
"measured","6","24","8/3b2kp/4p1p1/1p1n4/1P6/3NB3/6PP/6K1 b - - 0 34","1","632","13","57130","103865","23770","86","664302","38","38","d5e3","d5e3","main-result","true","57130","658663.097","86736300","0","0","0","0","info depth 13 seldepth 21 score cp 509 nodes 57130 nps 664302 time 86 hashfull 38 pv d5e3 g1f2 e3d5 d3c5 d7c8 c5d3 g7f6 f2f3 e6e5 f3e4 d5c3 e4e3 e5e4 d3c5","{move=d5e3, main_pv=d5e3,g1f2,e3d5,d3c5,d7c8,c5d3,g7f6,f2f3,e6e5,f3e4,d5c3,e4e3,e5e4,d3c5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=86695800, helper_started=0, main_score_cp=509, main_qnodes=103865, source=main-result, main_tt_hits=23770, abort_ms=86, main_move=d5e3, main_nodes=57130, search=632, main_depth=13, legal=true, helper_pending=0, bestmove_ms=86, event=bestmove, latest_move=d5e3}"
"measured","6","24","8/3b2kp/4p1p1/1p1n4/1P6/3NB3/6PP/6K1 b - - 0 34","2","633","13","45888","85579","22435","71","646309","45","45","d5e3","d5e3","main-result","true","93179","1292693.112","72081300","1","1","1","0","info depth 13 seldepth 20 score cp 509 nodes 45888 nps 646309 time 71 hashfull 45 pv d5e3 g1f2 e3d5 d3c5 d7c8 c5d3 g7f6 f2f3 e6e5 f3e4 d5c3 e4e3 e5e4 d3c5","{move=d5e3, main_pv=d5e3,g1f2,e3d5,d3c5,d7c8,c5d3,g7f6,f2f3,e6e5,f3e4,d5c3,e4e3,e5e4,d3c5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=72041900, helper_started=1, main_score_cp=509, main_qnodes=85579, source=main-result, main_tt_hits=22435, abort_ms=72, main_move=d5e3, main_nodes=45888, search=633, main_depth=13, legal=true, helper_pending=0, bestmove_ms=72, event=bestmove, latest_move=d5e3}"
"measured","6","25","r3k2r/4npp1/1pq1p2p/p6b/PpP1PP1P/7N/2P1QP2/R1B2RK1 b kq - 0 18","1","634","13","145819","320245","48975","345","422663","105","105","h5e2","h5e2","main-result","true","145819","421621.568","345852800","0","0","0","0","info depth 13 seldepth 24 score cp 1578 nodes 145819 nps 422663 time 345 hashfull 105 pv h5e2 f1e1 c6e4 c1e3 e4c4 g1h2 e8g8 e3b6 e7f5 a1c1 f5h4 h2g3 h4f3 e1h1","{move=h5e2, main_pv=h5e2,f1e1,c6e4,c1e3,e4c4,g1h2,e8g8,e3b6,e7f5,a1c1,f5h4,h2g3,h4f3,e1h1, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=345809900, helper_started=0, main_score_cp=1578, main_qnodes=320245, source=main-result, main_tt_hits=48975, abort_ms=345, main_move=h5e2, main_nodes=145819, search=634, main_depth=13, legal=true, helper_pending=0, bestmove_ms=345, event=bestmove, latest_move=h5e2}"
"measured","6","25","r3k2r/4npp1/1pq1p2p/p6b/PpP1PP1P/7N/2P1QP2/R1B2RK1 b kq - 0 18","2","635","13","169666","422989","77759","425","399214","191","191","h5e2","h5e2","main-result","true","333846","782476.259","426653200","1","1","1","0","info depth 13 seldepth 26 score cp 1599 nodes 169666 nps 399214 time 425 hashfull 191 pv h5e2 f1e1 c6e4 c1e3 e7f5 h4h5 f5e3 f2e3 e4e3 g1h2 e8g8 a1d1 a8d8 d1d8","{move=h5e2, main_pv=h5e2,f1e1,c6e4,c1e3,e7f5,h4h5,f5e3,f2e3,e4e3,g1h2,e8g8,a1d1,a8d8,d1d8, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=426585200, helper_started=1, main_score_cp=1599, main_qnodes=422989, source=main-result, main_tt_hits=77759, abort_ms=426, main_move=h5e2, main_nodes=169666, search=635, main_depth=13, legal=true, helper_pending=0, bestmove_ms=426, event=bestmove, latest_move=h5e2}"
"measured","6","25","r3k2r/4npp1/1pq1p2p/p6b/PpP1PP1P/7N/2P1QP2/R1B2RK1 b kq - 0 18","4","636","13","140328","342220","86904","375","374208","240","240","h5e2","h5e2","main-result","true","555862","1474973.750","376862300","3","3","3","0","info depth 13 seldepth 26 score cp 1599 nodes 140328 nps 374208 time 375 hashfull 240 pv h5e2 f1e1 c6e4 c1e3 e7f5 h4h5 f5e3 f2e3 e4e3 g1h2 e8g8 a1d1 a8d8 d1d8","{move=h5e2, main_pv=h5e2,f1e1,c6e4,c1e3,e7f5,h4h5,f5e3,f2e3,e4e3,g1h2,e8g8,a1d1,a8d8,d1d8, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=376785400, helper_started=3, main_score_cp=1599, main_qnodes=342220, source=main-result, main_tt_hits=86904, abort_ms=376, main_move=h5e2, main_nodes=140328, search=636, main_depth=13, legal=true, helper_pending=0, bestmove_ms=376, event=bestmove, latest_move=h5e2}"
"measured","6","26","8/8/k7/1p6/2p5/2P1K3/8/8 b - - 0 67","2","637","13","43335","123395","27259","71","610352","14","14","a6a5","a6a5","main-result","true","86744","1195769.646","72542400","1","1","1","0","info depth 13 seldepth 21 score cp 385 nodes 43335 nps 610352 time 71 hashfull 14 pv a6a5 e3d2 a5a4 d2c2 a4a3 c2c1 a3b3 c1d2 b3b2 d2e2 b2c3 e2e3 b5b4 e3f3 b4b3","{move=a6a5, main_pv=a6a5,e3d2,a5a4,d2c2,a4a3,c2c1,a3b3,c1d2,b3b2,d2e2,b2c3,e2e3,b5b4,e3f3,b4b3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=72497400, helper_started=1, main_score_cp=385, main_qnodes=123395, source=main-result, main_tt_hits=27259, abort_ms=72, main_move=a6a5, main_nodes=43335, search=637, main_depth=13, legal=true, helper_pending=0, bestmove_ms=72, event=bestmove, latest_move=a6a5}"
"measured","6","26","8/8/k7/1p6/2p5/2P1K3/8/8 b - - 0 67","4","638","13","38718","84353","28790","55","703963","21","21","a6a5","a6a5","main-result","true","164075","2924344.017","56106600","3","3","3","0","info depth 13 seldepth 22 score cp 409 nodes 38718 nps 703963 time 55 hashfull 21 pv a6a5 e3d4 a5a4 d4e3 a4b3 e3d2 b3b2 d2e3 b2c3 e3e4 b5b4","{move=a6a5, main_pv=a6a5,e3d4,a5a4,d4e3,a4b3,e3d2,b3b2,d2e3,b2c3,e3e4,b5b4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=56014500, helper_started=3, main_score_cp=409, main_qnodes=84353, source=main-result, main_tt_hits=28790, abort_ms=56, main_move=a6a5, main_nodes=38718, search=638, main_depth=13, legal=true, helper_pending=0, bestmove_ms=56, event=bestmove, latest_move=a6a5}"
"measured","6","26","8/8/k7/1p6/2p5/2P1K3/8/8 b - - 0 67","1","639","13","47736","108493","31594","61","782557","16","16","a6a5","a6a5","main-result","true","47736","773101.459","61746100","0","0","0","0","info depth 13 seldepth 21 score cp 422 nodes 47736 nps 782557 time 61 hashfull 16 pv a6a5 e3d2 a5a4 d2c2 a4a3 c2d2 a3b2 d2d1 b2c3 d1c1 c3d3 c1d1 c4c3","{move=a6a5, main_pv=a6a5,e3d2,a5a4,d2c2,a4a3,c2d2,a3b2,d2d1,b2c3,d1c1,c3d3,c1d1,c4c3, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=61706300, helper_started=0, main_score_cp=422, main_qnodes=108493, source=main-result, main_tt_hits=31594, abort_ms=61, main_move=a6a5, main_nodes=47736, search=639, main_depth=13, legal=true, helper_pending=0, bestmove_ms=61, event=bestmove, latest_move=a6a5}"
"measured","6","27","8/6b1/p1p4p/2P5/P1B2P1k/8/2K3P1/8 b - - 0 58","4","640","13","56459","126120","44370","85","664223","80","80","a6a5","a6a5","main-result","true","214596","2480408.339","86516400","3","3","3","0","info depth 13 seldepth 25 score cp -116 nodes 56459 nps 664223 time 85 hashfull 80 pv a6a5 c4d5 g7d4 d5c6 d4c5 c6f3 c5d6 f4f5 h4g5 g2g4 g5f4 f3e2 f4e3","{move=a6a5, main_pv=a6a5,c4d5,g7d4,d5c6,d4c5,c6f3,c5d6,f4f5,h4g5,g2g4,g5f4,f3e2,f4e3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=86439900, helper_started=3, main_score_cp=-116, main_qnodes=126120, source=main-result, main_tt_hits=44370, abort_ms=86, main_move=a6a5, main_nodes=56459, search=640, main_depth=13, legal=true, helper_pending=0, bestmove_ms=86, event=bestmove, latest_move=a6a5}"
"measured","6","27","8/6b1/p1p4p/2P5/P1B2P1k/8/2K3P1/8 b - - 0 58","1","641","13","72278","177061","37879","109","663100","53","53","a6a5","a6a5","main-result","true","72278","655793.334","110214600","0","0","0","0","info depth 13 seldepth 22 score cp -118 nodes 72278 nps 663100 time 109 hashfull 53 pv a6a5 c4d5 g7d4 d5c6 d4c5 f4f5 h4g5 c6d7 h6h5 c2d3 h5h4 d3c4 c5d6","{move=a6a5, main_pv=a6a5,c4d5,g7d4,d5c6,d4c5,f4f5,h4g5,c6d7,h6h5,c2d3,h5h4,d3c4,c5d6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=110166300, helper_started=0, main_score_cp=-118, main_qnodes=177061, source=main-result, main_tt_hits=37879, abort_ms=110, main_move=a6a5, main_nodes=72278, search=641, main_depth=13, legal=true, helper_pending=0, bestmove_ms=110, event=bestmove, latest_move=a6a5}"
"measured","6","27","8/6b1/p1p4p/2P5/P1B2P1k/8/2K3P1/8 b - - 0 58","2","642","13","66507","152717","41046","98","678642","80","80","a6a5","a6a5","main-result","true","133409","1339832.522","99571400","1","1","1","0","info depth 13 seldepth 21 score cp -118 nodes 66507 nps 678642 time 98 hashfull 80 pv a6a5 c4d5 g7d4 d5c6 d4c5 f4f5 h4g5 c6d7 h6h5 c2d3","{move=a6a5, main_pv=a6a5,c4d5,g7d4,d5c6,d4c5,f4f5,h4g5,c6d7,h6h5,c2d3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=99531800, helper_started=1, main_score_cp=-118, main_qnodes=152717, source=main-result, main_tt_hits=41046, abort_ms=99, main_move=a6a5, main_nodes=66507, search=642, main_depth=13, legal=true, helper_pending=0, bestmove_ms=99, event=bestmove, latest_move=a6a5}"
"measured","6","28","6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 40","1","643","13","1825906","7116080","655054","4561","400330","747","747","d2b4","d2b4","main-result","true","1825906","400216.952","4562290500","0","0","0","0","info depth 13 seldepth 28 score cp 267 nodes 1825906 nps 400330 time 4561 hashfull 747 pv d2b4 c5b4 a5a6 b3c3 a6a7 c3c8 a4b4 g8g7 b4b8 c8c1 g1g2 c1a1 a7a8q a1a8 b8a8 g7f6 g2f3 f6f5","{move=d2b4, main_pv=d2b4,c5b4,a5a6,b3c3,a6a7,c3c8,a4b4,g8g7,b4b8,c8c1,g1g2,c1a1,a7a8q,a1a8,b8a8,g7f6,g2f3,f6f5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4562249600, helper_started=0, main_score_cp=267, main_qnodes=7116080, source=main-result, main_tt_hits=655054, abort_ms=4562, main_move=d2b4, main_nodes=1825906, search=643, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4562, event=bestmove, latest_move=d2b4}"
"measured","6","28","6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 40","2","644","13","1966687","8015823","841162","5136","382921","920","920","d2b4","d2b4","main-result","true","3936887","766304.471","5137497100","1","1","1","0","info depth 13 seldepth 28 score cp 250 nodes 1966687 nps 382921 time 5136 hashfull 920 pv d2b4 c5b4 a5a6 b3c3 a6a7 c3c8 a4b4 c8c1 g1g2 c1a1 b4b8 g8g7 a7a8q a1a8 b8a8 g7f6 g2f3","{move=d2b4, main_pv=d2b4,c5b4,a5a6,b3c3,a6a7,c3c8,a4b4,c8c1,g1g2,c1a1,b4b8,g8g7,a7a8q,a1a8,b8a8,g7f6,g2f3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=5137456000, helper_started=1, main_score_cp=250, main_qnodes=8015823, source=main-result, main_tt_hits=841162, abort_ms=5137, main_move=d2b4, main_nodes=1966687, search=644, main_depth=13, legal=true, helper_pending=0, bestmove_ms=5137, event=bestmove, latest_move=d2b4}"
"measured","6","28","6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 40","4","645","13","5678345","26107186","1316568","16295","348471","1000","1000","d2b4","d2b4","main-result","true","23958904","1470244.177","16295867300","3","3","3","0","info depth 13 seldepth 27 score cp 250 nodes 5678345 nps 348471 time 16295 hashfull 1000 pv d2b4 c5b4 a5a6 b3c3 a6a7 c3c8 a4b4","{move=d2b4, main_pv=d2b4,c5b4,a5a6,b3c3,a6a7,c3c8,a4b4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=16295791900, helper_started=3, main_score_cp=250, main_qnodes=26107186, source=main-result, main_tt_hits=1316568, abort_ms=16295, main_move=d2b4, main_nodes=5678345, search=645, main_depth=13, legal=true, helper_pending=0, bestmove_ms=16295, event=bestmove, latest_move=d2b4}"
"measured","6","29","r4k2/pb2bp1r/2n1p2p/1pq3p1/3B1N2/2NQP1PP/PPP2PK1/R4R2 b - - 1 25","2","646","13","1825396","3611114","566416","5026","363190","845","845","c6d4","c6d4","main-result","true","3642656","724535.834","5027571900","1","1","1","0","info depth 13 seldepth 27 score cp 551 nodes 1825396 nps 363190 time 5026 hashfull 845 pv c6d4 f2f3 d4f5 f4e2 f5e3 g2h2 e3f1 a1f1 f8g8 d3b5 b7c6 b5c5 e7c5 c3e4 c6e4 f3e4 a8b8 b2b3","{move=c6d4, main_pv=c6d4,f2f3,d4f5,f4e2,f5e3,g2h2,e3f1,a1f1,f8g8,d3b5,b7c6,b5c5,e7c5,c3e4,c6e4,f3e4,a8b8,b2b3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=5027502300, helper_started=1, main_score_cp=551, main_qnodes=3611114, source=main-result, main_tt_hits=566416, abort_ms=5027, main_move=c6d4, main_nodes=1825396, search=646, main_depth=13, legal=true, helper_pending=0, bestmove_ms=5027, event=bestmove, latest_move=c6d4}"
"measured","6","29","r4k2/pb2bp1r/2n1p2p/1pq3p1/3B1N2/2NQP1PP/PPP2PK1/R4R2 b - - 1 25","4","647","13","1392677","2768540","592153","4089","340591","942","942","c6d4","c6d4","main-result","true","5562149","1359999.748","4089816200","3","3","3","0","info depth 13 seldepth 28 score cp 563 nodes 1392677 nps 340591 time 4089 hashfull 942 pv c6d4 f2f3 d4f5 f4e2 f5e3","{move=c6d4, main_pv=c6d4,f2f3,d4f5,f4e2,f5e3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=4089744800, helper_started=3, main_score_cp=563, main_qnodes=2768540, source=main-result, main_tt_hits=592153, abort_ms=4089, main_move=c6d4, main_nodes=1392677, search=647, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4089, event=bestmove, latest_move=c6d4}"
"measured","6","29","r4k2/pb2bp1r/2n1p2p/1pq3p1/3B1N2/2NQP1PP/PPP2PK1/R4R2 b - - 1 25","1","648","13","2053406","3893576","411984","5402","380119","784","784","c6d4","c6d4","main-result","true","2053406","380066.916","5402748600","0","0","0","0","info depth 13 seldepth 28 score cp 558 nodes 2053406 nps 380119 time 5402 hashfull 784 pv c6d4 f2f3 d4f5 f4e2 f5e3 g2h2 f8g7 d3b5 c5b5 c3b5 e3f1 a1f1 a8c8 b5d4 h7h8 e2c3 h8d8 f1d1 c8c4","{move=c6d4, main_pv=c6d4,f2f3,d4f5,f4e2,f5e3,g2h2,f8g7,d3b5,c5b5,c3b5,e3f1,a1f1,a8c8,b5d4,h7h8,e2c3,h8d8,f1d1,c8c4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=5402701800, helper_started=0, main_score_cp=558, main_qnodes=3893576, source=main-result, main_tt_hits=411984, abort_ms=5402, main_move=c6d4, main_nodes=2053406, search=648, main_depth=13, legal=true, helper_pending=0, bestmove_ms=5402, event=bestmove, latest_move=c6d4}"
"measured","6","30","3r2k1/1p3ppp/2pq4/p1n5/P6P/1P6/1PB2QP1/1K2R3 w - - 0 28","4","649","13","376275","717209","152470","943","399019","629","629","h4h5","h4h5","main-result","true","1513375","1602800.870","944206500","3","3","3","0","info depth 13 seldepth 26 score cp -102 nodes 376275 nps 399019 time 943 hashfull 629 pv h4h5 c5d3","{move=h4h5, main_pv=h4h5,c5d3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=944137200, helper_started=3, main_score_cp=-102, main_qnodes=717209, source=main-result, main_tt_hits=152470, abort_ms=944, main_move=h4h5, main_nodes=376275, search=649, main_depth=13, legal=true, helper_pending=0, bestmove_ms=944, event=bestmove, latest_move=h4h5}"
"measured","6","30","3r2k1/1p3ppp/2pq4/p1n5/P6P/1P6/1PB2QP1/1K2R3 w - - 0 28","1","650","13","777967","1300972","199111","1731","449432","449","449","f2f5","f2f5","main-result","true","777967","449144.107","1732110000","0","0","0","0","info depth 13 seldepth 25 score cp -99 nodes 777967 nps 449432 time 1731 hashfull 449 pv f2f5 g7g6 f5g5 h7h6 g5e3 b7b6 e1d1 d6f6 d1d8 f6d8 h4h5 g8g7 h5g6 f7g6 e3f3","{move=f2f5, main_pv=f2f5,g7g6,f5g5,h7h6,g5e3,b7b6,e1d1,d6f6,d1d8,f6d8,h4h5,g8g7,h5g6,f7g6,e3f3, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1732068200, helper_started=0, main_score_cp=-99, main_qnodes=1300972, source=main-result, main_tt_hits=199111, abort_ms=1732, main_move=f2f5, main_nodes=777967, search=650, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1732, event=bestmove, latest_move=f2f5}"
"measured","6","30","3r2k1/1p3ppp/2pq4/p1n5/P6P/1P6/1PB2QP1/1K2R3 w - - 0 28","2","651","13","1228442","2256476","234019","2893","424625","842","842","g2g3","g2g3","main-result","true","2429034","839367.926","2893884700","1","1","1","0","info depth 13 seldepth 26 score cp -121 nodes 1228442 nps 424625 time 2893 hashfull 842 pv g2g3 b7b6 f2e3","{move=g2g3, main_pv=g2g3,b7b6,f2e3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2893844500, helper_started=1, main_score_cp=-121, main_qnodes=2256476, source=main-result, main_tt_hits=234019, abort_ms=2893, main_move=g2g3, main_nodes=1228442, search=651, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2893, event=bestmove, latest_move=g2g3}"
"measured","7","0","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","1","652","13","528398","1218768","145603","1254","421370","372","372","e2e4","e2e4","main-result","true","528398","420877.985","1255466000","0","0","0","0","info depth 13 seldepth 23 score cp 29 nodes 528398 nps 421370 time 1254 hashfull 372 pv e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 d2d4 e5d4 f3d4 c6d4 d1d4 c7c6 f1e2","{move=e2e4, main_pv=e2e4,e7e5,g1f3,g8f6,b1c3,b8c6,d2d4,e5d4,f3d4,c6d4,d1d4,c7c6,f1e2, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1255427800, helper_started=0, main_score_cp=29, main_qnodes=1218768, source=main-result, main_tt_hits=145603, abort_ms=1255, main_move=e2e4, main_nodes=528398, search=652, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1255, event=bestmove, latest_move=e2e4}"
"measured","7","0","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","2","653","13","346086","807850","151744","835","414474","378","378","e2e4","e2e4","main-result","true","688388","823132.384","836302900","1","1","1","0","info depth 13 seldepth 23 score cp 21 nodes 346086 nps 414474 time 835 hashfull 378 pv e2e4 d7d5 e4d5 c7c6 d5c6 b8c6 b1c3 g8f6 g1f3 e7e5 h2h3","{move=e2e4, main_pv=e2e4,d7d5,e4d5,c7c6,d5c6,b8c6,b1c3,g8f6,g1f3,e7e5,h2h3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=836244300, helper_started=1, main_score_cp=21, main_qnodes=807850, source=main-result, main_tt_hits=151744, abort_ms=836, main_move=e2e4, main_nodes=346086, search=653, main_depth=13, legal=true, helper_pending=0, bestmove_ms=836, event=bestmove, latest_move=e2e4}"
