"run_type","pass","position","threads","search","helper","exit_cause","completed_depth","bestmove","helper_nodes","helper_elapsed_ns","helper_nps","tt_reads","tt_writes","tt_other","after_abort","after_generation","after_clear","after_resize","reads_after_abort","writes_after_abort","other_after_abort","reads_after_generation","writes_after_generation","other_after_generation","reads_after_clear","writes_after_clear","other_after_clear","reads_after_resize","writes_after_resize","other_after_resize","diagnostic"
"measured","6","11","4","593","1","helper-abort","13","e4f3","93481","126254000","740420.106","171184","90952","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=126283500, other_after_abort=0, writes_after_generation=0, abort_ms=126, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=90952, reads_after_generation=0, search=593, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=126, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=126254000, writes_after_abort=0, helper_nodes=93481, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=171184, other_after_generation=0, exit_ms=126}"
"measured","6","11","4","593","3","helper-abort","13","e4f3","90530","126243300","717107.363","169049","88115","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=126283500, other_after_abort=0, writes_after_generation=0, abort_ms=126, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=88115, reads_after_generation=0, search=593, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=126, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=126243300, writes_after_abort=0, helper_nodes=90530, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=169049, other_after_generation=0, exit_ms=126}"
"measured","6","12","4","595","1","helper-abort","13","g6f5","20083","22148000","906763.590","40742","19757","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=22192100, other_after_abort=0, writes_after_generation=0, abort_ms=22, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=19757, reads_after_generation=0, search=595, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=22, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=22148000, writes_after_abort=0, helper_nodes=20083, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=40742, other_after_generation=0, exit_ms=22}"
"measured","6","12","4","595","3","helper-abort","13","g6f5","21389","22138300","966153.679","42177","21018","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=22192200, other_after_abort=0, writes_after_generation=0, abort_ms=22, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=21018, reads_after_generation=0, search=595, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=22, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=22138300, writes_after_abort=0, helper_nodes=21389, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=42177, other_after_generation=0, exit_ms=22}"
"measured","6","12","4","595","2","helper-abort","13","g6f5","21083","22148100","951910.096","41342","20719","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=22192200, other_after_abort=0, writes_after_generation=0, abort_ms=22, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=20719, reads_after_generation=0, search=595, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=22, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=22148100, writes_after_abort=1, helper_nodes=21083, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=41342, other_after_generation=0, exit_ms=22}"
"measured","6","12","2","597","1","helper-abort","13","g6f5","21824","22832600","955826.319","41833","21332","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=22862600, other_after_abort=0, writes_after_generation=0, abort_ms=22, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=21332, reads_after_generation=0, search=597, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=22, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=22832600, writes_after_abort=1, helper_nodes=21824, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=41833, other_after_generation=0, exit_ms=22}"
"measured","6","13","2","599","1","helper-abort","13","b4f4","107059","189624500","564584.218","173272","106080","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=189658500, other_after_abort=0, writes_after_generation=0, abort_ms=189, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=106080, reads_after_generation=0, search=599, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=189, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=189624500, writes_after_abort=0, helper_nodes=107059, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=173272, other_after_generation=0, exit_ms=189}"
"measured","6","13","4","600","3","helper-abort","13","b4f4","106093","195723200","542056.333","172999","105398","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=195759600, other_after_abort=0, writes_after_generation=0, abort_ms=195, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=105398, reads_after_generation=0, search=600, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=195, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=195723200, writes_after_abort=0, helper_nodes=106093, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=172999, other_after_generation=0, exit_ms=195}"
"measured","6","13","4","600","2","helper-abort","13","b4f4","107105","195726200","547218.512","184558","106351","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=195759800, other_after_abort=0, writes_after_generation=0, abort_ms=195, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=106351, reads_after_generation=0, search=600, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=195, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=195726200, writes_after_abort=0, helper_nodes=107105, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=184558, other_after_generation=0, exit_ms=195}"
"measured","6","13","4","600","1","helper-abort","13","b4f4","103533","195728400","528962.583","172590","102757","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=195759800, other_after_abort=0, writes_after_generation=0, abort_ms=195, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=102757, reads_after_generation=0, search=600, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=195, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=195728400, writes_after_abort=1, helper_nodes=103533, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=172590, other_after_generation=0, exit_ms=195}"
"measured","6","14","2","601","1","helper-abort","13","a2a4","758638","2363198800","321021.659","1031976","754268","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2363223300, other_after_abort=0, writes_after_generation=0, abort_ms=2363, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=754268, reads_after_generation=0, search=601, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2363, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2363198800, writes_after_abort=0, helper_nodes=758638, bestmove=a2a4, other_after_resize=0, exit_cause=helper-abort, tt_reads=1031976, other_after_generation=0, exit_ms=2363}"
"measured","6","14","4","602","2","helper-abort","13","f1e1","800328","2780389200","287847.471","1083791","795402","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2780423300, other_after_abort=0, writes_after_generation=0, abort_ms=2780, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=795402, reads_after_generation=0, search=602, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2780, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2780389200, writes_after_abort=0, helper_nodes=800328, bestmove=f1e1, other_after_resize=0, exit_cause=helper-abort, tt_reads=1083791, other_after_generation=0, exit_ms=2780}"
"measured","6","14","4","602","1","helper-abort","13","f1e1","810041","2780390700","291340.710","1103829","804892","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2780423400, other_after_abort=0, writes_after_generation=0, abort_ms=2780, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=804892, reads_after_generation=0, search=602, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2780, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2780390700, writes_after_abort=0, helper_nodes=810041, bestmove=f1e1, other_after_resize=0, exit_cause=helper-abort, tt_reads=1103829, other_after_generation=0, exit_ms=2780}"
"measured","6","14","4","602","3","helper-abort","13","f1e1","810538","2780383000","291520.269","1077306","805528","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2780423400, other_after_abort=0, writes_after_generation=0, abort_ms=2780, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=805528, reads_after_generation=0, search=602, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2780, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2780383000, writes_after_abort=0, helper_nodes=810538, bestmove=f1e1, other_after_resize=0, exit_cause=helper-abort, tt_reads=1077306, other_after_generation=0, exit_ms=2780}"
"measured","6","15","4","604","2","helper-abort","13","c3d5","557719","1847446100","301886.480","939999","555059","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1847482900, other_after_abort=0, writes_after_generation=0, abort_ms=1847, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=555059, reads_after_generation=0, search=604, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1847, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1847446100, writes_after_abort=0, helper_nodes=557719, bestmove=c3d5, other_after_resize=0, exit_cause=helper-abort, tt_reads=939999, other_after_generation=0, exit_ms=1847}"
"measured","6","15","4","604","3","helper-abort","13","c3d5","581114","1847442900","314550.452","930711","578319","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1847482900, other_after_abort=0, writes_after_generation=0, abort_ms=1847, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=578319, reads_after_generation=0, search=604, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1847, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1847442900, writes_after_abort=0, helper_nodes=581114, bestmove=c3d5, other_after_resize=0, exit_cause=helper-abort, tt_reads=930711, other_after_generation=0, exit_ms=1847}"
"measured","6","15","4","604","1","helper-abort","12","c3d5","584108","1847446900","316170.386","849400","581173","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1847483300, other_after_abort=0, writes_after_generation=0, abort_ms=1847, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=581173, reads_after_generation=0, search=604, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1847, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1847446900, writes_after_abort=0, helper_nodes=584108, bestmove=c3d5, other_after_resize=0, exit_cause=helper-abort, tt_reads=849400, other_after_generation=0, exit_ms=1847}"
"measured","6","15","2","606","1","helper-abort","13","c3d5","689165","2176602200","316624.232","1041068","685378","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2176642300, other_after_abort=0, writes_after_generation=0, abort_ms=2176, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=685378, reads_after_generation=0, search=606, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2176, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2176602200, writes_after_abort=0, helper_nodes=689165, bestmove=c3d5, other_after_resize=0, exit_cause=helper-abort, tt_reads=1041068, other_after_generation=0, exit_ms=2176}"
"measured","6","16","2","608","1","helper-abort","13","d5e4","604484","1679416600","359936.897","823904","601301","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1679460400, other_after_abort=0, writes_after_generation=0, abort_ms=1679, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=601301, reads_after_generation=0, search=608, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1679, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1679416600, writes_after_abort=0, helper_nodes=604484, bestmove=d5e4, other_after_resize=0, exit_cause=helper-abort, tt_reads=823904, other_after_generation=0, exit_ms=1679}"
"measured","6","16","4","609","1","helper-abort","13","d5e4","417712","1245422200","335397.908","660150","414914","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1245454700, other_after_abort=0, writes_after_generation=0, abort_ms=1245, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=414914, reads_after_generation=0, search=609, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1245, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=2, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1245422200, writes_after_abort=2, helper_nodes=417712, bestmove=d5e4, other_after_resize=0, exit_cause=helper-abort, tt_reads=660150, other_after_generation=0, exit_ms=1245}"
